47	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	35	35	34	33	32	31	31	30	30
48	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	35	35	34	33	32	31	31	30	30
49	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	35	35	34	33	32	31	31	30	30
50	1	1	1	6	5	5	8	7	6	6	6	5	5	5	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2
51	1	1	1	6	5	5	8	7	6	6	6	5	5	5	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2
52	1	1	1	6	5	5	8	7	6	6	6	5	5	5	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2
53	1	1	1	6	5	5	8	7	6	6	6	5	5	5	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2
54	1	1	1	6	5	5	8	7	6	6	6	5	5	5	4	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2
55	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	35	35	34	33	32	31	31	30	30
56	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
57	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
58	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
59	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
60	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
61	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
62	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
63	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
64	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
65	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
66	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
67	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
68	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	46	45
69	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
70	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
71	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
72	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
73	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
74	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
75	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
76	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
77	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
78	1	1	1	6	5	5	11	10	9	9	8	7	7	7	6	6	5	5	5	5	5	5	5	4	4	4	4	4	45	44
79	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
80	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	39	38	37	36	35	35	34	34
81	1	1	1	6	5	5	9	8	7	7	7	6	6	6	5	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3
82	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	39	38	37	36	35	35	34	34
83	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
84	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	38	37	36	35	34	33	33	32	32
85	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	38	37	36	35	34	33	33	32	32
86	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	38	37	36	35	34	33	33	32	32
87	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
88	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	30	29	29	28	28	27	26	26	25	25	24	24
89	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
90	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
91	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
92	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
93	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
94	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
95	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	20	19	18	18	17	17	17	17	16	16	16	15	15	14	14
96	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
97	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
98	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	21	20	19	19	18	18	18	18	17	17	17	16	16	15	15
99	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	22	21	20	20	19	19	19	19	18	18	18	17	17	16	16
100	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	22	21	20	20	19	19	19	19	18	18	18	17	17	16	16
101	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
102	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	24	23	22	21	20	20	20	20	19	19	19	18	18	17	17
103	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	24	23	22	21	20	20	20	20	19	19	19	18	18	17	17
104	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	24	23	22	21	20	20	20	20	19	19	19	18	18	17	17
105	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	37	38	37	36	35	34	34	33	33
106	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	36	36	35	34	33	32	32	31	31
107	1	1	1	6	5	5	10	9	8	8	15	14	13	13	12	23	22	21	29	28	28	36	36	35	34	33	32	32	31	31
108	1	1	1	5	6	7	6	5	4	4	4	3	3	3	2	2	26	25	24	23	23	23	23	22	22	22	21	21	20	20
109	1	1	1	5	6	7	6	5	4	4	4	3	3	3	2	2	26	25	24	23	23	23	23	22	22	22	21	21	20	20
110	1	1	1	5	6	7	6	5	4	4	4	3	3	3	2	2	26	25	24	23	23	23	23	22	22	22	21	21	20	20
111	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
112	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	30	30	29	29	28	27	27	26	26	25	25
113	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
114	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	45	44	43
115	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
116	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
117	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
118	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
119	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
120	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	32	31	31	30	29	29	28	28	27	27
121	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	33	32	32	31	30	30	29	29	28	28
122	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
123	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
124	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
125	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
126	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
127	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
128	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
129	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
130	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
131	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
132	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
133	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	43	42	41	40
134	1	2	2	1	1	1	1	1	12	13	12	11	17	19	18	17	16	15	15	14	14	14	14	13	13	13	42	41	40	39
135	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
136	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
137	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
138	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
139	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	43	42	41
140	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
141	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	35	34	34	33	32	31	30	30	29	29
142	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
143	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
144	1	2	2	1	1	1	1	1	12	13	12	11	18	17	16	15	14	13	13	13	13	13	13	12	12	12	12	12	11	11
145	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
146	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
147	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
148	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
149	1	2	2	1	1	1	1	1	12	14	13	12	11	11	10	10	9	8	8	8	8	8	8	7	7	7	7	7	6	6
150	1	2	2	1	1	1	1	1	13	12	11	10	10	10	9	9	8	7	7	7	7	7	7	6	6	6	6	6	5	5
151	1	2	2	1	1	1	1	1	13	12	11	10	10	10	9	9	8	7	7	7	7	7	7	6	6	6	6	6	5	5
152	1	2	2	1	1	1	1	1	13	12	11	10	10	10	9	9	8	7	7	7	7	7	7	6	6	6	6	6	5	5
153	1	2	2	1	1	1	1	1	13	12	11	10	10	10	9	9	8	7	7	7	7	7	7	6	6	6	6	6	5	5
154	1	2	2	1	1	1	1	1	13	12	11	10	10	10	9	9	8	7	7	7	7	7	7	6	6	6	6	6	5	5
155	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
156	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
157	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
158	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	32	31	30	30	29	28	28	27	27	26	26
159	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
160	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
161	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
162	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	42	41	40	39	38
163	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	42	41	40	39	38
164	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	42	41	40	39	38
165	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	42	41	40	39	38
166	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	42	41	40	39	38
167	1	2	2	1	1	1	1	1	12	13	12	11	17	18	17	16	15	14	14	31	34	33	33	32	31	41	40	44	43	42
168	1	2	3	2	2	2	2	2	1	1	1	1	1	1	20	19	18	17	17	16	16	16	16	15	15	15	14	14	13	13
169	1	2	3	2	2	2	2	2	1	1	1	1	1	1	19	18	17	16	16	15	15	15	15	14	14	14	13	13	12	12
170	1	2	3	2	2	2	2	2	1	1	1	1	1	1	19	18	17	16	16	15	15	15	15	14	14	14	13	13	12	12
171	1	2	3	2	2	2	2	2	1	1	1	1	1	1	19	18	17	16	16	15	15	15	15	14	14	14	13	13	12	12
172	1	2	4	3	3	3	3	3	2	2	2	17	16	16	15	14	13	12	12	12	12	12	12	11	11	11	11	11	10	10
173	1	2	4	3	3	3	3	3	2	2	2	17	16	16	15	14	13	12	12	12	12	12	12	11	11	11	11	11	10	10
174	1	2	4	3	3	3	3	3	2	2	2	17	16	16	15	14	13	12	12	12	12	12	12	11	11	11	11	11	10	10
175	1	2	4	3	3	3	3	3	2	2	2	16	15	15	14	13	12	11	11	11	11	11	11	10	10	10	10	10	9	9
176	1	2	4	3	3	3	3	3	2	2	2	16	15	15	14	13	12	11	11	11	11	11	11	10	10	10	10	10	9	9
177	1	2	3	2	2	2	2	2	1	1	1	1	1	1	19	18	17	16	16	15	15	15	15	14	14	14	13	13	12	12
178	1	1	1	5	7	6	5	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
179	1	1	1	5	7	6	5	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
180	1	1	1	5	7	6	5	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
181	1	1	1	5	7	6	5	4	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
